"session_time","id","status","appointment_type","session_gender_single","session_type_single","session_gender_double_1","session_gender_double_2","session_type_double_1","session_type_double_2"
"2017-01-02 17:15:00",2577593,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-02 18:00:00",2577743,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-02 18:30:00",2577852,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-02 20:00:00",2578325,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-02 22:15:00",2578683,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-03 00:45:00",2578802,"completed","couples",NULL,NULL,"female","male","deep","deep"
"2017-01-02 22:15:00",2578919,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-02 23:45:00",2579092,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-03 18:00:00",2582281,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-03 21:30:00",2582889,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-05 01:15:00",2583430,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-03 23:00:00",2583436,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-04 02:00:00",2583505,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-04 00:30:00",2583689,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-01-04 03:00:00",2584436,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-04 03:15:00",2584570,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-04 04:00:00",2584782,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-05 00:00:00",2586932,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-04 22:30:00",2587225,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-08 18:00:00",2587589,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-08 15:30:00",2591745,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-07 19:00:00",2592018,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-06 15:00:00",2592077,"completed","back_to_back","female",NULL,NULL,NULL,"deep","deep"
"2017-01-06 02:30:00",2592087,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-06 04:15:00",2592551,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-06 22:30:00",2594961,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-01-06 22:30:00",2594965,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-07 02:15:00",2595781,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-07 18:00:00",2597824,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-07 20:30:00",2599108,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-07 22:00:00",2599635,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-07 23:30:00",2600098,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-07 23:00:00",2600130,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-01-08 01:00:00",2600264,"completed","couples",NULL,NULL,"male","either","sports","sports"
"2017-01-08 01:00:00",2600480,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-01-08 03:30:00",2600833,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-08 02:45:00",2601321,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-08 14:45:00",2602961,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-08 20:15:00",2603581,"completed","couples",NULL,NULL,"either","female","swedish","swedish"
"2017-01-08 19:45:00",2603723,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-08 21:00:00",2603774,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-14 15:00:00",2604007,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-08 21:45:00",2604342,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-09 00:30:00",2605186,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-09 01:45:00",2605565,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-09 17:00:00",2607500,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-09 19:30:00",2607641,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-09 21:00:00",2607958,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-10 02:00:00",2608853,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-10 03:00:00",2608944,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-10 02:30:00",2609199,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 02:30:00",2609243,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-10 04:00:00",2609821,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 13:00:00",2610829,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-14 00:45:00",2610912,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-10 14:45:00",2610972,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 18:00:00",2610991,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-10 19:30:00",2611181,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-10 23:00:00",2611563,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-01-10 22:30:00",2611768,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-11 02:00:00",2611875,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-11 01:15:00",2612552,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-12 02:00:00",2612631,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 03:15:00",2612970,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 03:30:00",2613237,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-11 04:00:00",2613356,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-16 20:00:00",2613953,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 14:30:00",2614373,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 20:30:00",2615115,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-11 22:15:00",2615569,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-12 00:45:00",2615850,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 01:30:00",2618219,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-12 15:00:00",2618295,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-13 15:15:00",2618311,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-13 22:30:00",2618876,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-01-12 23:45:00",2619541,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-13 00:00:00",2619576,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-13 02:15:00",2620195,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-13 02:45:00",2620308,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-14 02:00:00",2620861,"completed","couples",NULL,NULL,"female","female","deep","sports"
"2017-01-13 15:30:00",2621813,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 15:00:00",2621962,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-14 13:30:00",2622033,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 16:00:00",2622142,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-13 20:45:00",2622490,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-13 21:15:00",2622547,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 04:00:00",2622837,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-13 22:45:00",2622906,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-14 03:00:00",2622949,"completed","couples",NULL,NULL,"male","female","deep","sports"
"2017-01-14 04:00:00",2624249,"completed","couples",NULL,NULL,"male","female","deep","deep"
"2017-01-14 17:00:00",2625852,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 17:45:00",2626026,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-01-15 01:00:00",2626052,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-14 19:30:00",2626416,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-01-14 19:45:00",2626488,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-15 00:15:00",2627389,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-15 02:00:00",2628473,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 01:00:00",2628963,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-15 15:45:00",2630549,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-15 18:15:00",2630948,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 01:30:00",2631423,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-01-16 01:30:00",2631428,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 00:15:00",2632527,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 00:45:00",2632601,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 01:45:00",2633081,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-16 03:45:00",2633560,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-22 04:45:00",2634633,"completed","couples",NULL,NULL,"female","male","swedish","swedish"
"2017-01-16 17:00:00",2635402,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-16 23:30:00",2636820,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-18 00:15:00",2639289,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-22 13:00:00",2639642,"completed","couples",NULL,NULL,"male","female","swedish","swedish"
"2017-01-18 01:30:00",2639729,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-17 20:30:00",2640030,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-01-17 23:00:00",2640328,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-17 23:45:00",2640553,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-18 14:30:00",2640978,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-18 03:30:00",2641370,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-18 04:00:00",2641545,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-18 15:00:00",2642793,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-01-18 19:30:00",2643133,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-19 21:30:00",2643551,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-18 23:45:00",2644052,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-19 02:30:00",2644248,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-19 01:30:00",2644448,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-19 04:30:00",2645374,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-19 17:00:00",2646665,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-19 20:00:00",2647225,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-20 01:00:00",2648155,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-20 03:00:00",2648289,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-20 03:45:00",2648922,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-20 04:15:00",2649071,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 19:00:00",2649577,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-20 15:30:00",2650155,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-20 16:45:00",2650367,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-24 17:00:00",2650402,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-20 19:30:00",2650665,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-21 01:00:00",2650672,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-20 21:15:00",2651127,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-21 00:00:00",2651591,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-20 23:30:00",2651596,"completed","couples",NULL,NULL,"male","female","deep","deep"
"2017-01-21 18:00:00",2651615,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-20 23:45:00",2651751,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-21 01:30:00",2652144,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-21 02:00:00",2652393,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-21 02:30:00",2652588,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-01-21 13:00:00",2653953,"completed","couples",NULL,NULL,"female","male","deep","deep"
"2017-01-21 17:30:00",2654878,"completed","back_to_back","either",NULL,NULL,NULL,"sports","sports"
"2017-01-21 19:45:00",2655443,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-21 23:30:00",2655806,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-21 21:30:00",2655829,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-21 21:15:00",2655841,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-01-21 21:15:00",2655852,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-01-21 22:30:00",2656217,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 00:00:00",2656370,"completed","couples",NULL,NULL,"male","male","sports","sports"
"2017-01-21 23:30:00",2656439,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-23 14:45:00",2656683,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","deep"
"2017-01-22 19:00:00",2657141,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 03:00:00",2657554,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 04:00:00",2657880,"completed","couples",NULL,NULL,"male","male","swedish","swedish"
"2017-01-22 13:00:00",2658700,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 01:00:00",2659208,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 16:15:00",2659347,"completed","couples",NULL,NULL,"male","female","swedish","deep"
"2017-01-22 23:00:00",2659747,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-01-22 18:30:00",2659765,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 20:00:00",2660202,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-22 23:30:00",2660245,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-23 01:00:00",2661142,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-01-23 03:30:00",2662462,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-23 03:00:00",2662600,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-23 03:15:00",2662726,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-27 01:00:00",2664301,"completed","couples",NULL,NULL,"female","either","deep","deep"
"2017-01-23 21:30:00",2664604,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 20:00:00",2664896,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-23 23:00:00",2665014,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-25 01:30:00",2668171,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-25 00:00:00",2668173,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-01-25 23:15:00",2668184,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-24 23:15:00",2668647,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-26 00:30:00",2668840,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-26 00:30:00",2668852,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 01:00:00",2668988,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 02:45:00",2669372,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-25 02:45:00",2669388,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-25 04:00:00",2669555,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 04:15:00",2669630,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-27 02:30:00",2669749,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-25 20:00:00",2669952,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-26 21:00:00",2672046,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-26 00:15:00",2672374,"completed","back_to_back","male",NULL,NULL,NULL,"deep","deep"
"2017-01-26 03:00:00",2672459,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-26 02:30:00",2672685,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-26 02:15:00",2672973,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-26 02:30:00",2673013,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-27 02:00:00",2673344,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-27 04:00:00",2674782,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-26 22:00:00",2675076,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-02-14 22:00:00",2675977,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-01-27 01:15:00",2676326,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-27 01:45:00",2676524,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-30 01:30:00",2676842,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-27 03:30:00",2677010,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-27 03:30:00",2677080,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-27 03:45:00",2677107,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-27 14:00:00",2677433,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-01-28 15:00:00",2677742,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-27 16:45:00",2677781,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-01-27 20:30:00",2679123,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-01-28 00:30:00",2679820,"completed","back_to_back","either",NULL,NULL,NULL,"swedish","swedish"
"2017-01-28 01:30:00",2680242,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-01-28 15:00:00",2680428,"completed","couples",NULL,NULL,"female","female","deep","deep"
