user_id,interval_between_bookings,not_book_interval,rank
326152,5,5,B
326175,7,7,B
326287,73,73,C
326444,27,27,B
326524,8,8,B
326540,17,17,B
326701,132,132,B
326709,40,40,B
326733,11,11,C
326802,39,39,C
327007,6,6,AA
327022,126,126,A
327080,56,56,B
327162,91,91,B
327167,205,205,B
327214,4,4,B
327231,61,61,C
327269,1,1,B
327284,0,0,C
327293,7,7,B
327311,9,9,B
327350,23,23,B
327361,7,7,C
327383,22,22,B
327435,122,122,C
327497,5,5,B
327544,18,18,B
327574,7,7,C
327582,33,33,B
327600,9,9,B
327673,12,12,B
327694,85,85,A
327722,29,29,B
327758,77,77,B
327764,6,6,A
327810,5,5,B
327830,96,96,C
327870,14,14,B
327930,13,13,B
327935,4,4,B
327981,22,22,C
327999,14,14,B
328038,118,118,B
328086,121,121,B
328131,7,7,B
328157,28,28,B
328275,3,3,B
328276,13,13,C
328283,29,29,B
328293,1,1,AA
328315,30,30,B
328316,0,0,A
328335,1,1,A
328395,70,70,C
328458,96,96,B
328463,0,0,B
328485,3,3,B
328596,14,14,B
328604,46,46,B
328667,116,116,C
328668,6,6,B
328816,22,22,B
328873,85,85,B
328886,104,104,C
328898,85,85,A
328936,19,19,B
328946,13,13,B
328959,34,34,B
328980,6,6,B
329003,75,75,C
329004,64,64,B
329030,4,4,B
329108,3,3,A
329111,19,19,B
329136,11,11,C
329175,18,18,C
329176,0,0,C
329322,1,1,B
329356,0,0,B
329370,34,34,B
329489,3,3,A
329535,61,61,B
329619,20,20,B
329635,14,14,C
329637,73,73,B
329639,103,103,B
329680,28,28,B
329705,29,29,B
329750,235,235,C
329761,91,91,B
329791,37,37,B
329807,53,53,B
329901,16,16,C
329912,26,26,A
330015,0,0,B
330066,21,21,B
330085,147,147,C
330104,13,13,B
330129,16,16,B
330140,45,45,B
330155,13,13,B
330247,66,66,B
330257,5,5,AA
330275,0,0,A
330307,80,80,B
330345,14,14,B
330366,152,152,C
330397,2,2,B
330416,29,29,C
330541,50,50,B
330543,56,56,C
330601,53,53,B
330604,8,8,B
330626,120,120,C
330661,114,114,B
330676,2,2,A
330723,68,68,B
330801,24,24,C
330812,10,10,AA
330828,59,59,C
330872,281,281,C
330908,8,8,B
330916,1,1,AAA
330929,56,56,B
330930,7,7,C
330934,57,57,B
331011,22,22,B
331013,27,27,B
331082,2,2,B
331107,41,41,B
331110,20,20,B
331162,75,75,B
331189,48,48,B
331236,4,4,B
331321,55,55,A
331344,204,204,C
331380,28,28,C
331410,46,46,B
331508,7,7,C
331579,3,3,C
331591,85,85,B
331592,28,28,B
331609,22,22,B
331619,76,76,B
331633,11,11,A
331641,23,23,B
331671,31,31,B
331699,53,53,B
331717,9,9,B
331722,80,80,B
331762,1,1,C
331917,79,79,B
332029,43,43,B
332066,28,28,AA
332120,99,99,B
332227,70,70,C
332323,19,19,C
332361,0,0,C
332584,7,7,B
332625,7,7,B
332672,34,34,B
332725,71,71,C
332801,0,0,A
332827,0,0,B
332828,5,5,B
332932,14,14,A
332938,55,55,B
332945,170,170,C
333072,103,103,C
333084,15,15,B
333128,143,143,A
333153,33,33,B
333157,75,75,B
333196,21,21,B
333222,0,0,C
333234,7,7,B
333280,38,38,B
333308,15,15,A
333386,6,6,A
333388,24,24,B
333471,165,165,C
333486,30,30,B
333492,52,52,B
333504,7,7,B
333584,16,16,B
333639,30,30,B
333656,1,1,A
333815,11,11,B
333863,23,23,B
333866,205,205,C
333877,6,6,B
333941,3,3,C
333945,63,63,C
333971,56,56,C
333975,2,2,AA
334016,125,125,C
334025,215,215,C
334043,79,79,B
334184,21,21,C
334236,2,2,AA
334259,10,10,AA
334263,11,11,AA
334274,83,83,B
334289,19,19,B
334403,7,7,B
334406,51,51,B
334430,15,15,A
334445,0,0,B
334453,17,17,C
334472,27,27,B
334569,6,6,C
334577,14,14,B
334599,92,92,C
334626,30,30,B
334685,44,44,A
334704,27,27,C
334749,70,70,B
334769,9,9,AA
334820,2,2,A
334882,21,21,B
334945,13,13,A
334966,25,25,AA
334993,3,3,A
334995,0,0,B
335127,32,32,C
335150,3,3,B
335213,24,24,AA
335220,13,13,B
335237,39,39,B
335327,14,14,B
335329,55,55,A
335445,5,5,B
335513,62,62,C
335545,34,34,C
335571,171,171,B
335593,14,14,B
335631,22,22,C
335691,142,142,C
335710,197,197,B
335737,76,76,B
335758,15,15,B
335777,36,36,B
335799,32,32,A
335829,14,14,A
335848,61,61,A
335876,0,0,B
335892,41,41,B
335899,26,26,B
335980,7,7,B
336007,27,27,B
336030,11,11,C
336209,2,2,B
336217,163,163,B
336250,34,34,B
336252,9,9,A
336264,1,1,B
336289,36,36,B
336371,70,70,C
336379,19,19,B
336387,101,101,B
336390,6,6,B
336405,8,8,AA
336425,8,8,A
336430,70,70,A
336449,4,4,AA
336455,50,50,B
336500,174,174,C
336571,4,4,B
336582,5,5,B
336614,173,173,B
336628,19,19,A
336637,47,47,C
336641,175,175,B
336647,3,3,A
336666,85,85,B
336681,14,14,A
336697,5,5,B
336797,18,18,B
336818,71,71,C
336874,42,42,C
336903,0,0,AA
336920,14,14,B
336944,8,8,C
336973,12,12,A
337024,155,155,B
337033,34,34,B
337040,93,93,C
337044,4,4,AA
337077,60,60,B
337136,14,14,B
337156,254,254,C
337172,3,3,B
337208,29,29,C
337253,4,4,AA
337271,7,7,B
337311,8,8,A
337341,0,0,AA
337363,41,41,B
337367,98,98,C
337381,54,54,C
337385,19,19,C
337423,157,157,B
337443,113,113,B
337482,119,119,B
337573,2,2,A
337596,56,56,B
337616,7,7,AA
337634,21,21,C
337638,129,129,B
337679,21,21,B
337688,1,1,AA
337699,19,19,B
337717,33,33,B
337736,0,0,B
337742,51,51,B
337759,8,8,C
337815,25,25,B
337822,105,105,C
337841,57,57,C
337870,200,200,C
337873,21,21,B
337875,102,102,C
337905,275,275,C
337920,28,28,B
337924,0,0,C
337962,8,8,B
338038,34,34,B
338062,305,305,C
338063,0,0,A
338069,48,48,C
338075,71,71,C
338085,180,180,C
338110,21,21,B
338124,44,44,B
338145,167,167,B
338169,130,130,B
338255,0,0,C
338272,8,8,A
338355,9,9,A
338377,33,33,B
338410,25,25,B
338419,20,20,A
338511,8,8,A
338520,36,36,B
338600,60,60,B
338754,35,35,C
338778,7,7,B
338801,19,19,C
338828,17,17,B
338838,39,39,B
338899,36,36,A
338911,13,13,A
338914,7,7,A
338980,105,105,C
338997,4,4,B
339021,101,101,B
339029,19,19,B
339040,12,12,B
339044,38,38,C
339065,65,65,B
339068,23,23,B
339089,149,149,B
339105,7,7,AA
339132,204,204,C
339141,66,66,B
339154,11,11,B
339159,0,0,C
339187,47,47,C
339192,199,199,C
339268,152,152,C
339272,5,5,B
339278,7,7,B
339295,5,5,B
339310,0,0,A
339330,26,26,C
339331,186,186,C
339374,19,19,B
339412,83,83,B
339417,9,9,B
339420,84,84,B
339450,30,30,B
339466,31,31,B
339508,31,31,B
339520,272,272,C
339523,8,8,A
339533,197,197,B
339541,217,217,B
339546,10,10,B
339555,3,3,B
339589,28,28,B
339625,15,15,A
339637,12,12,C
339647,106,106,B
339648,193,193,B
339658,28,28,B
339734,7,7,B
339787,113,113,C
339811,147,147,B
339829,48,48,C
339854,6,6,C
339950,16,16,C
339975,40,40,A
339984,1,1,B
340024,2,2,B
340095,28,28,B
340203,56,56,C
340258,6,6,B
340266,53,53,B
340279,0,0,C
340366,102,102,B
340400,88,88,B
340410,90,90,C
340420,242,242,C
340434,139,139,C
340445,138,138,C
340460,8,8,AA
340465,288,288,C
340537,15,15,B
340571,11,11,B
340574,126,126,C
340580,12,12,B
340614,50,50,B
340653,99,99,B
340668,3,3,C
340677,14,14,B
340685,127,127,C
340689,61,61,C
340695,168,168,C
340733,12,12,C
340735,244,244,C
340778,2,2,A
340811,13,13,B
340823,17,17,B
340833,14,14,B
340886,34,34,C
340893,42,42,B
340900,77,77,B
340922,74,74,B
340928,23,23,A
341029,5,5,B
341073,7,7,C
341110,37,37,C
341155,22,22,B
341170,10,10,B
341218,36,36,B
341245,90,90,B
341294,8,8,B
341327,55,55,C
341329,12,12,B
341354,45,45,C
341444,6,6,B
341473,1,1,C
341488,2,2,A
341489,1,1,A
341491,13,13,B
341501,183,183,C
341513,2,2,B
341525,24,24,B
341537,72,72,B
341568,0,0,A
341601,49,49,A
341604,31,31,B
341613,3,3,A
341614,11,11,A
341626,8,8,A
341627,15,15,A
341628,7,7,B
341658,25,25,B
341691,38,38,C
341692,12,12,A
341696,71,71,B
341723,71,71,B
341724,51,51,C
341740,6,6,A
341818,103,103,B
341838,34,34,B
341911,6,6,B
341934,1,1,A
341979,98,98,C
341993,10,10,C
342001,26,26,A
342011,74,74,B
342056,133,133,B
342114,27,27,B
342136,2,2,B
342205,291,291,C
342235,16,16,B
342256,6,6,A
342266,40,40,C
342314,3,3,B
342419,1,1,C
342431,4,4,B
342434,36,36,B
342451,89,89,B
342527,46,46,B
342548,62,62,C
342563,2,2,B
342605,6,6,B
342616,15,15,A
342634,55,55,B
342641,37,37,B
342653,62,62,B
342674,35,35,B
342713,11,11,B
342717,2,2,B
342737,15,15,A
342739,26,26,B
342754,10,10,AA
342773,5,5,B
342802,89,89,B
342805,155,155,C
342861,109,109,B
342880,3,3,B
342889,94,94,C
342930,21,21,B
342968,219,219,C
342977,242,242,C
342983,7,7,B
343026,35,35,B
343029,44,44,B
343101,5,5,B
343110,162,162,C
343120,112,112,B
343162,137,137,C
343174,237,237,C
343222,160,160,B
343227,29,29,B
343238,118,118,B
343268,6,6,C
343298,144,144,C
343311,6,6,B
343391,1,1,C
343412,193,193,C
343432,31,31,B
343438,16,16,AA
343440,35,35,A
343445,90,90,B
343459,16,16,B
343514,1,1,B
343526,3,3,A
343561,189,189,C
343574,1,1,B
343648,6,6,B
343665,0,0,C
343680,11,11,B
343784,4,4,C
343814,5,5,B
343816,6,6,B
343827,59,59,B
343857,117,117,B
343878,21,21,C
343919,76,76,B
343937,140,140,C
343952,11,11,B
343960,90,90,C
343982,114,114,B
343992,84,84,C
344002,2,2,AA
344029,23,23,B
344032,243,243,C
344045,1,1,C
344054,30,30,B
344061,168,168,B
344089,122,122,C
344106,26,26,B
344107,30,30,B
344117,50,50,B
344154,33,33,AA
344155,0,0,C
344160,77,77,B
344220,21,21,A
344225,5,5,B
344259,17,17,B
344265,6,6,B
344291,37,37,B
344332,1,1,C
344350,43,43,B
344354,47,47,B
344365,71,71,B
344369,32,32,C
344466,60,60,B
344468,33,33,B
344522,69,69,B
344547,17,17,C
344571,123,123,C
344605,28,28,B
344608,20,20,B
344629,14,14,A
344631,122,122,B
344651,3,3,AA
344673,0,0,B
344701,49,49,B
344772,20,20,B
344814,188,188,C
344847,89,89,B
344851,22,22,B
344868,159,159,C
344904,63,63,B
344905,72,72,C
344928,0,0,B
344929,152,152,C
344932,67,67,B
344956,21,21,B
344957,1,1,AA
344974,17,17,A
345027,22,22,B
345074,180,180,B
345085,85,85,C
345149,243,243,C
345158,30,30,A
345161,6,6,B
345163,111,111,B
345167,189,189,B
345272,67,67,C
345285,5,5,B
345303,45,45,B
345355,8,8,C
345386,70,70,B
345396,2,2,A
345404,31,31,C
345405,28,28,C
345455,136,136,C
345469,28,28,B
345492,225,225,C
345496,8,8,C
345538,206,206,C
345545,27,27,AA
345562,20,20,B
345581,22,22,B
345603,16,16,B
345607,3,3,B
345619,13,13,C
345646,8,8,C
345735,104,104,B
345747,2,2,B
345749,60,60,A
345762,68,68,B
345766,71,71,B
345796,24,24,B
345816,176,176,C
346154,13,13,AA
346180,0,0,C
346224,2,2,AA
346256,0,0,B
346264,228,228,B
346307,19,19,B
346333,7,7,A
346358,7,7,B
346360,0,0,C
346365,4,4,C
346384,28,28,B
346418,40,40,B
346450,58,58,B
346461,35,35,A
346482,8,8,B
346488,4,4,B
346505,28,28,B
346514,11,11,B
346517,22,22,A
346595,19,19,B
346628,26,26,B
346632,56,56,B
346665,22,22,A
346694,32,32,B
346714,30,30,B
346733,30,30,B
346757,1,1,B
346767,13,13,B
346806,62,62,C
346884,0,0,B
346891,23,23,B
346900,103,103,B
346960,30,30,C
346969,20,20,B
346987,2,2,A
347004,14,14,B
347091,91,91,C
347107,26,26,A
347110,2,2,B
347144,87,87,B
347149,2,2,B
347154,8,8,A
347177,56,56,B
347192,176,176,C
347207,10,10,C
347233,3,3,B
347300,15,15,AA
347309,109,109,B
347312,0,0,B
347354,7,7,A
347422,3,3,A
347432,56,56,B
347489,214,214,C
347620,13,13,B
347631,77,77,B
347694,42,42,B
347724,49,49,B
347734,7,7,B
347740,65,65,C
347773,5,5,AA
347832,9,9,AA
347845,75,75,B
347846,1,1,A
347851,11,11,B
347852,0,0,C
347863,71,71,C
347870,85,85,B
347912,3,3,B
347914,89,89,C
347928,13,13,A
347935,11,11,A
347937,14,14,A
347949,188,188,C
347959,10,10,B
347966,84,84,C
347998,105,105,B
348007,103,103,C
348014,1,1,C
348017,6,6,B
348074,6,6,B
348078,71,71,C
348095,147,147,C
348113,7,7,A
348114,23,23,A
348158,126,126,B
348182,59,59,B
348195,7,7,B
348246,46,46,B
348256,4,4,B
348266,162,162,C
348286,12,12,C
348293,34,34,C
348316,15,15,B
348327,25,25,B
348367,21,21,A
348383,20,20,B
348389,8,8,B
348397,36,36,C
348416,3,3,B
348417,0,0,B
348469,21,21,A
348481,21,21,B
348498,24,24,B
348532,84,84,A
348560,4,4,B
348599,191,191,C
348650,12,12,B
348673,2,2,AAA
348746,24,24,C
348751,13,13,B
348762,35,35,B
348792,28,28,B
348828,108,108,B
348841,22,22,B
348889,12,12,B
348894,134,134,C
348912,178,178,B
348922,2,2,AA
348933,18,18,B
348957,242,242,C
348958,29,29,C
348973,113,113,B
348977,13,13,C
348982,12,12,C
348996,8,8,B
349042,5,5,B
349083,0,0,C
349114,46,46,B
349178,189,189,C
349201,71,71,C
349209,99,99,B
349237,223,223,C
349255,4,4,AA
349295,103,103,AA
349301,2,2,B
349326,30,30,B
349394,15,15,B
349430,86,86,B
349444,8,8,AA
349479,52,52,B
349482,3,3,B
349495,3,3,B
349533,203,203,B
349606,4,4,B
349608,97,97,C
349619,42,42,B
349624,0,0,B
349625,51,51,C
349632,80,80,B
349641,92,92,B
349648,2,2,B
349654,35,35,AA
349656,181,181,C
349658,49,49,B
349671,28,28,A
349698,92,92,B
349705,172,172,C
349712,41,41,C
349721,79,79,C
349741,28,28,B
349756,48,48,B
349763,50,50,B
349765,53,53,B
349825,1,1,B
349831,6,6,C
349847,101,101,C
349851,216,216,C
349852,4,4,B
349869,118,118,C
349922,18,18,B
349970,12,12,B
349972,5,5,B
350072,14,14,B
350085,13,13,B
350092,0,0,C
350097,79,79,C
350118,18,18,B
350125,91,91,B
350164,21,21,B
350166,80,80,B
350200,12,12,B
350236,15,15,B
350239,20,20,C
350248,7,7,C
350251,0,0,C
350268,275,275,C
350273,6,6,B
350289,131,131,B
350292,250,250,C
350295,240,240,C
350322,122,122,B
350331,18,18,B
350332,13,13,B
350335,49,49,C
350363,30,30,A
350382,41,41,AA
350400,0,0,C
350413,195,195,C
350416,60,60,B
350438,129,129,C
350452,119,119,B
350453,73,73,C
350457,17,17,B
350461,6,6,C
350465,166,166,C
350470,14,14,C
350485,3,3,AA
350503,5,5,B
350504,53,53,B
350510,13,13,A
350521,122,122,B
350591,21,21,B
350635,3,3,B
350744,14,14,B
350780,55,55,B
350788,200,200,C
350833,9,9,B
350855,55,55,B
350884,32,32,B
350893,17,17,B
350968,55,55,C
350976,14,14,B
350987,21,21,AA
350993,79,79,A
351012,26,26,B
351029,18,18,C
351037,8,8,B
351038,40,40,B
351044,26,26,B
351049,104,104,B
351064,9,9,B
351072,177,177,C
351081,193,193,C
351100,112,112,B
351106,225,225,C
351144,45,45,B
351152,116,116,C
351169,20,20,B
351187,38,38,B
351257,260,260,C
351285,34,34,B
351298,16,16,AA
351299,38,38,C
351339,37,37,A
351389,52,52,A
351408,14,14,B
351426,83,83,A
351430,34,34,B
351469,45,45,B
351499,25,25,B
351506,25,25,B
351525,0,0,B
351546,13,13,AA
351556,10,10,A
351561,0,0,C
351592,73,73,AA
351604,102,102,C
351613,8,8,B
351622,150,150,C
351655,7,7,B
351660,185,185,C
351673,0,0,B
351674,21,21,B
351704,77,77,B
351762,71,71,C
351774,12,12,B
351775,132,132,B
351776,74,74,C
351779,51,51,B
351785,0,0,C
351787,64,64,B
351797,72,72,B
351801,11,11,B
351808,28,28,C
351812,13,13,AA
351817,0,0,B
351842,164,164,C
351852,49,49,B
351903,105,105,C
351947,0,0,B
351957,45,45,B
351981,2,2,B
351983,13,13,C
351997,237,237,B
352004,76,76,A
352013,83,83,B
352057,11,11,B
352067,92,92,B
352070,122,122,A
352075,34,34,B
352076,44,44,A
352080,98,98,B
352087,112,112,C
352145,51,51,C
352185,88,88,B
352195,280,280,C
352214,14,14,B
352215,18,18,A
352222,127,127,C
352231,28,28,B
352236,75,75,B
352240,9,9,C
352244,13,13,A
352289,16,16,B
352290,81,81,C
352302,62,62,C
352313,84,84,B
352317,184,184,B
352327,1,1,B
352329,48,48,B
352346,32,32,B
352350,34,34,B
352369,16,16,A
352411,4,4,B
352416,36,36,A
352538,2,2,B
352543,129,129,B
352544,64,64,B
352546,25,25,B
352603,90,90,C
352619,112,112,B
352667,236,236,C
352674,2,2,A
352683,34,34,B
352730,32,32,C
352747,19,19,B
352748,40,40,A
352760,63,63,C
352769,11,11,B
352773,17,17,AA
352794,10,10,B
352800,29,29,B
352803,44,44,A
352818,27,27,C
352822,50,50,B
352869,90,90,C
352917,57,57,B
352935,19,19,C
352952,159,159,B
352961,8,8,A
352971,70,70,C
353006,25,25,A
353018,29,29,B
353028,5,5,AA
353030,17,17,AA
353071,48,48,B
353097,203,203,C
353204,56,56,C
353217,48,48,C
353235,70,70,B
353277,0,0,B
353297,25,25,A
353345,24,24,B
353356,19,19,B
353434,7,7,AA
353484,12,12,B
353487,55,55,B
353512,35,35,B
353611,15,15,A
353627,3,3,C
353648,23,23,B
353691,6,6,AA
353699,4,4,A
353707,128,128,C
353790,51,51,C
353793,10,10,B
353805,7,7,A
353873,10,10,A
353901,20,20,B
353980,63,63,B
354031,19,19,B
354040,172,172,C
354058,145,145,C
354103,131,131,C
354127,4,4,B
354132,35,35,C
354144,29,29,B
354149,155,155,C
354255,23,23,B
354283,33,33,A
354299,95,95,B
354341,48,48,C
354358,54,54,B
354369,36,36,AA
354417,147,147,C
354420,34,34,A
354439,0,0,A
354448,38,38,B
354461,1,1,A
354468,137,137,C
354500,129,129,B
354546,42,42,B
354547,146,146,B
354553,1,1,C
354582,7,7,B
354594,240,240,C
354614,57,57,B
354649,3,3,A
354658,4,4,C
354748,5,5,B
354907,76,76,B
354980,121,121,B
354985,5,5,AA
354995,64,64,C
355046,1,1,B
355088,38,38,B
355095,236,236,B
355098,21,21,B
355106,199,199,C
355110,0,0,B
355125,2,2,B
355141,30,30,B
355147,7,7,B
355187,128,128,B
355224,98,98,B
355227,55,55,B
355234,128,128,C
355237,126,126,B
355243,19,19,A
355258,22,22,C
355261,31,31,B
355274,146,146,C
355277,29,29,B
355292,43,43,B
355311,200,200,C
355337,56,56,A
355342,16,16,B
355384,21,21,A
355394,8,8,C
355405,95,95,B
355501,80,80,C
355606,7,7,A
355622,27,27,C
355625,6,6,A
355644,16,16,C
355650,91,91,C
355652,14,14,B
355672,24,24,B
355685,27,27,B
355696,28,28,B
355699,151,151,B
355709,0,0,C
355728,11,11,B
355754,16,16,B
355781,20,20,B
355783,108,108,B
355797,209,209,C
355840,16,16,C
355847,35,35,B
355864,1,1,AA
355879,114,114,C
355885,91,91,C
355916,0,0,AA
355923,19,19,C
355934,48,48,AA
355939,12,12,C
355976,12,12,B
355989,18,18,B
356028,182,182,C
356040,156,156,C
356049,5,5,C
356051,14,14,B
356054,6,6,B
356091,3,3,AA
356130,30,30,C
356196,6,6,C
356206,4,4,AA
356208,4,4,A
356246,119,119,B
356250,120,120,B
356335,12,12,C
356361,163,163,C
356368,147,147,C
356372,57,57,C
356424,123,123,C
356438,21,21,B
356441,16,16,B
356450,54,54,C
356477,48,48,C
356519,12,12,B
356528,8,8,B
356542,111,111,B
356550,7,7,B
356552,1,1,C
356585,112,112,C
356633,19,19,C
356639,18,18,C
356751,31,31,B
356754,121,121,C
356778,14,14,B
356853,9,9,A
356855,35,35,B
356866,99,99,B
356868,69,69,B
356883,18,18,A
356888,227,227,C
356899,13,13,C
356921,39,39,C
356926,4,4,B
356931,5,5,A
356946,7,7,A
356970,146,146,B
357064,17,17,B
357071,0,0,B
357167,38,38,B
357182,117,117,C
357193,150,150,B
357285,16,16,B
357291,34,34,B
357302,34,34,C
357310,0,0,C
357370,43,43,B
357375,127,127,C
357387,92,92,B
357393,14,14,AA
357407,42,42,B
357453,0,0,B
357459,76,76,B
357465,48,48,C
357495,92,92,A
357641,78,78,C
357695,14,14,B
357697,58,58,C
357717,21,21,C
357754,10,10,AA
357781,4,4,B
357813,231,231,C
357820,187,187,B
357845,48,48,B
357846,54,54,B
357848,19,19,C
357852,1,1,B
357886,50,50,B
357911,83,83,A
357939,1,1,B
358038,55,55,B
358135,7,7,C
358140,0,0,B
358226,37,37,C
358250,6,6,B
358260,68,68,B
358265,5,5,B
358375,43,43,A
358390,88,88,B
358431,57,57,C
358433,50,50,B
358457,70,70,B
358486,116,116,B
358555,99,99,B
358562,13,13,B
358582,10,10,B
358583,102,102,B
358591,84,84,C
358599,15,15,C
358642,37,37,C
358647,94,94,C
358659,0,0,B
358670,20,20,B
358677,43,43,C
358718,15,15,A
358781,121,121,C
358799,0,0,B
358834,73,73,C
358837,8,8,B
358841,0,0,B
358914,5,5,AA
358970,21,21,A
359013,89,89,B
359103,7,7,AA
359124,8,8,C
359127,0,0,B
359133,76,76,B
359139,7,7,C
359174,3,3,B
359181,47,47,C
359250,79,79,B
359274,21,21,B
359313,3,3,B
359378,35,35,C
359413,13,13,A
359430,37,37,C
359454,109,109,C
359467,88,88,B
359468,152,152,C
359481,99,99,C
359484,112,112,C
359487,135,135,C
359507,194,194,B
359534,117,117,B
359543,124,124,B
359554,13,13,A
359587,83,83,B
359619,96,96,B
359650,49,49,B
359672,39,39,B
359682,8,8,B
359683,43,43,A
359691,68,68,B
359731,10,10,AA
359785,0,0,AA
359821,76,76,B
359830,154,154,C
359833,51,51,B
359864,112,112,C
359898,84,84,B
359926,0,0,C
359933,9,9,AA
359955,100,100,C
359992,19,19,B
360056,75,75,B
360064,33,33,B
360074,2,2,A
360120,0,0,AA
360147,56,56,A
360177,48,48,B
360228,179,179,C
360235,116,116,B
360278,9,9,B
360287,31,31,B
360308,10,10,B
360341,46,46,B
360365,123,123,C
360375,154,154,C
360437,198,198,B
360493,92,92,B
360498,142,142,B
360534,107,107,C
360552,163,163,B
360568,3,3,AA
360586,14,14,AA
360632,57,57,B
360658,0,0,B
360664,0,0,C
360690,28,28,C
360705,8,8,B
360752,20,20,C
360761,1,1,AA
360786,84,84,C
360796,0,0,C
360797,11,11,B
360801,9,9,A
360822,42,42,B
360827,13,13,B
360838,5,5,AA
360841,0,0,A
360848,5,5,C
360871,6,6,AA
360872,107,107,B
360878,17,17,B
360890,4,4,B
360891,5,5,B
360916,35,35,B
360932,96,96,B
360937,78,78,B
360947,78,78,C
360972,25,25,B
360982,26,26,B
360985,13,13,B
360996,4,4,B
361053,52,52,B
361080,48,48,B
361109,13,13,A
361119,52,52,B
361143,239,239,C
361158,11,11,B
361189,47,47,AA
361228,6,6,B
361349,40,40,A
361427,83,83,B
361473,27,27,C
361488,169,169,C
361500,14,14,A
361517,63,63,B
361597,19,19,B
361645,29,29,B
361687,37,37,B
361710,48,48,C
361749,40,40,C
361772,219,219,B
361773,12,12,AA
361796,109,109,C
361800,13,13,A
361816,8,8,AA
361825,69,69,B
361850,4,4,B
361852,86,86,B
361906,131,131,C
361921,6,6,A
361925,33,33,A
361931,0,0,C
361941,0,0,C
361944,1,1,AA
361977,238,238,C
362008,5,5,B
362056,6,6,A
362065,26,26,B
362070,4,4,A
362072,188,188,C
362081,0,0,C
362262,26,26,C
362283,0,0,C
362408,0,0,A
362413,17,17,B
362424,22,22,A
362454,43,43,B
362479,33,33,B
362480,1,1,A
362487,2,2,B
362491,10,10,C
362496,34,34,A
362538,37,37,B
362604,0,0,C
362606,253,253,C
362632,3,3,B
362639,50,50,B
362663,22,22,AA
362709,0,0,C
362734,99,99,B
362740,0,0,A
362775,12,12,C
362779,35,35,C
362793,6,6,A
362832,2,2,AA
362842,49,49,A
362856,101,101,C
362863,1,1,C
362893,11,11,A
362902,237,237,C
362932,146,146,B
362948,2,2,B
362954,61,61,C
362973,94,94,B
363090,39,39,B
363162,2,2,B
363167,6,6,AA
363218,14,14,A
363246,54,54,B
363277,15,15,C
363310,60,60,B
363397,81,81,B
363421,105,105,C
363440,37,37,B
363477,29,29,B
363488,53,53,C
363489,4,4,B
363507,49,49,AA
363509,90,90,B
363513,23,23,B
363560,75,75,B
363589,109,109,B
363591,167,167,B
363604,57,57,B
363628,88,88,C
363665,0,0,B
363683,0,0,B
363701,26,26,C
363707,1,1,B
363755,112,112,B
363764,54,54,B
363765,36,36,C
363768,41,41,B
363812,0,0,B
363955,6,6,B
363993,14,14,AA
363999,206,206,B
364037,7,7,B
364053,0,0,C
364063,0,0,B
364152,40,40,B
364179,11,11,C
364191,113,113,C
364232,8,8,A
364233,23,23,A
364246,2,2,C
364287,57,57,B
364305,8,8,B
364312,110,110,B
364413,24,24,A
364447,0,0,C
364457,14,14,AA
364493,33,33,B
364588,102,102,A
364653,127,127,B
364680,54,54,B
364763,1,1,B
364782,56,56,B
364783,9,9,A
364788,100,100,C
364809,61,61,B
364816,5,5,C
364830,35,35,B
364831,35,35,A
364896,82,82,B
364907,2,2,C
364959,8,8,AA
365011,0,0,B
365013,103,103,B
365015,13,13,B
365034,0,0,B
365045,129,129,B
365051,35,35,C
365059,1,1,B
365108,65,65,C
365109,33,33,B
365159,5,5,B
365165,108,108,B
365204,98,98,B
365263,98,98,B
365294,122,122,B
365301,55,55,B
365355,174,174,C
365385,34,34,AA
365401,7,7,B
365403,39,39,A
365407,46,46,B
365442,7,7,B
365449,91,91,C
365488,153,153,B
365566,15,15,B
365672,67,67,B
365679,1,1,AA
365690,13,13,B
365696,13,13,B
365701,34,34,A
365839,22,22,B
365867,27,27,AA
365888,66,66,B
365906,26,26,B
365912,85,85,B
365925,12,12,A
365965,5,5,AA
366002,19,19,C
366066,9,9,B
366149,191,191,C
366153,172,172,C
366166,23,23,B
366181,49,49,B
366184,14,14,A
366206,3,3,C
366327,8,8,B
366346,98,98,B
366382,55,55,B
366488,58,58,B
366498,95,95,B
366516,23,23,B
366564,26,26,B
366565,47,47,C
366628,11,11,B
366665,32,32,B
366741,42,42,B
366797,8,8,B
366826,6,6,AA
366831,89,89,C
366913,62,62,C
366959,26,26,AA
366972,7,7,B
366981,6,6,B
366992,13,13,B
367018,12,12,B
367040,1,1,A
367043,85,85,C
367050,223,223,C
367055,19,19,B
367059,22,22,C
367066,98,98,C
367112,19,19,A
367116,98,98,C
367165,0,0,B
367309,0,0,AA
367350,158,158,C
367375,8,8,B
367380,21,21,B
367499,15,15,A
367571,59,59,A
367579,13,13,B
367593,72,72,B
367626,2,2,B
367649,4,4,B
367659,36,36,B
367686,10,10,B
367705,67,67,AA
367711,16,16,B
367780,2,2,A
367789,266,266,C
367806,7,7,B
367837,32,32,B
367847,16,16,B
367871,7,7,B
367877,37,37,B
367899,26,26,B
367903,156,156,C
367922,33,33,C
367923,47,47,B
367938,25,25,C
367950,17,17,B
367969,130,130,B
367980,15,15,AAA
367987,67,67,B
368007,93,93,B
368082,186,186,B
368085,21,21,B
368124,6,6,C
